SchoolYear;RCDTS;School;Enrollment;FAEnrollment;iepp;eavpp;doepp;ALLCourses;FACourses;ALLTeachers;FATeachers;ALLTeachersCalc;FATeachersCalc
2017;4,1057E+14;Glen Carbon Elem School;354;354;4803;172153;9362;7683;1394;19;2;19;2
2017;4,1057E+14;N O Nelson Elem School;354;351;4803;172153;9362;7486;1360;18;2;18;2
2017;4,1057E+14;Hamel Elementary School;104;104;4803;172153;9362;2266;412;9;2;12;5
2017;4,1057E+14;Midway School;146;145;4803;172153;9362;3132;568;10;2;13;5
2017;4,1057E+14;Woodland Elementary School;479;478;4803;172153;9362;10034;1301;31;5;32;6
2017;4,1057E+14;Goshen Elementary;374;373;4803;172153;9362;8013;1454;19;3;22;6
2017;4,1057E+14;Albert Cassens Elementary;551;551;4803;172153;9362;11584;1440;30;4;35;9
2017;4,1057E+14;Civic Memorial High School;788;380;4706;86154;8542;10656;771;47;5;50;8
2017;4,1057E+14;Wilbur Trimpe Middle School;588;563;4706;86154;8542;5692;1236;36;3;39;6
2017;4,1057E+14;Bethalto East Primary School;375;0;4706;86154;8542;1440;0;15;0;15;0
2017;4,1057E+14;Meadowbrook Intermediate Sch;342;0;4706;86154;8542;1378;0;15;0;15;0
2017;4,1057E+14;Parkside Primary School;384;0;4706;86154;8542;1835;0;14;0;14;0
2017;4,1057E+14;Granite City High School;1904;729;6737;86329;11139;24560;1691;97;5;100;8
2017;4,1057E+14;Coolidge Junior High Sch;1009;160;6737;86329;11139;10324;628;41;2;42;3
2017;4,1057E+14;Grigsby Intermediate Sch;945;941;6737;86329;11139;5721;968;43;4;45;6
2017;4,1057E+14;Frohardt Elem School;534;283;6737;86329;11139;2304;546;22;21;23;22
2017;4,1057E+14;Maryville Elem School;483;244;6737;86329;11139;488;245;12;1;12;1
2017;4,1057E+14;Mitchell Elementary School;484;260;6737;86329;11139;2083;519;19;18;19;18
2017;4,1057E+14;Wilson Elem School;507;246;6737;86329;11139;622;257;14;2;15;3
2017;4,1057E+14;Prather Elementary School;462;455;6737;86329;11139;855;464;18;1;19;2
2017;4,1057E+14;Collinsville High School;1991;372;5554;119873;9398;22772;687;128;5;135;12
2017;4,1057E+14;Collinsville Middle School;1035;507;5554;119873;9398;10880;1294;67;4;74;11
2017;4,1057E+14;Webster Elementary School;321;305;5554;119873;9398;1533;312;22;1;23;2
2017;4,1057E+14;Caseyville Elementary School;406;397;5554;119873;9398;1999;401;23;1;25;1
2017;4,1057E+14;Kreitner Elem School;360;351;5554;119873;9398;1784;371;18;1;18;1
2017;4,1057E+14;Jefferson Elem School;125;119;5554;119873;9398;583;119;7;1;8;2
2017;4,1057E+14;John A Renfro Elementary School;599;592;5554;119873;9398;2869;592;35;2;38;5
2017;4,1057E+14;Summit Elementary School;122;113;5554;119873;9398;554;113;9;1;11;3
2017;4,1057E+14;Maryville Elem School;393;382;5554;119873;9398;1869;388;22;1;23;2
2017;4,1057E+14;Twin Echo Elem School;264;256;5554;119873;9398;1247;259;17;3;20;6
2017;4,1057E+14;Dorris Intermediate Sch;960;952;5554;119873;9398;7060;1205;50;3;53;6
2017;4,1057E+14;Alton High School;2123;826;6864;122227;11985;25730;1642;128;11;133;16
2017;4,1057E+14;Alton Middle School;1471;1197;6864;122227;11985;10828;1652;101;10;105;13
2017;4,1057E+14;Eunice Smith Elem School;174;34;6864;122227;11985;280;38;12;2;13;3
2017;4,1057E+14;Gilson Brown Elem School;274;50;6864;122227;11985;419;58;14;1;14;1
2017;4,1057E+14;Lewis & Clark Elem School;295;39;6864;122227;11985;323;43;14;1;15;2
2017;4,1057E+14;Lovejoy Elem School;196;26;6864;122227;11985;224;31;11;2;12;3
2017;4,1057E+14;West Elementary School;671;79;6864;122227;11985;580;88;34;6;34;6
2017;4,1057E+14;East Elementary School;703;80;6864;122227;11985;565;95;36;3;39;6
2017;4,1057E+14;North Elementary School;670;103;6864;122227;11985;430;116;32;4;35;7
2017;4,1057E+14;Madison Senior High School;190;121;7949;39753;13306;2312;240;;;;
2017;4,1057E+14;Madison Jr High School;140;3;7949;39753;13306;834;3;;;;
2017;4,1057E+14;Bernard Long Elem School;360;0;7949;39753;13306;;;;;;
2017;4,1057E+14;East Alton Middle School;233;0;5640;79048;9938;844;0;11;0;14;0
2017;4,1057E+14;Eastwood Elem School;513;0;5640;79048;9938;1251;0;22;0;23;0
2017;4,1057E+14;East Alton-Wood River High Sch;612;142;8285;353797;13851;6658;252;35;2;36;3
2017;4,1057E+14;Lewis-Clark Jr High School;280;279;5405;153753;9055;3029;751;15;3;17;3
2017;4,1057E+14;Lewis-Clark Elem School;312;291;5405;153753;9055;1751;587;21;2;21;2
2017;4,1057E+14;Hartford Elem School;131;98;5405;153753;9055;567;187;9;2;9;2
2017;4,4063E+14;Nippersink Middle School;444;433;6678;263695;11382;4611;924;34;3;37;5
2017;4,4063E+14;Richmond Grade School;428;426;6678;263695;11382;6131;974;31;3;32;4
2017;4,4063E+14;Spring Grove Elementary School;292;275;6678;263695;11382;3656;582;24;3;26;5
2017;4,4063E+14;Fox River Grove Middle School;209;88;6910;201989;11980;2720;89;15;2;15;2
2017;4,4063E+14;Algonquin Road Elem School;242;234;6910;201989;11980;2038;461;16;2;17;3
2017;4,4063E+14;Johnsburg High School;668;357;8061;171130;12698;8475;687;51;5;52;6
2017;4,4063E+14;Johnsburg Jr High School;478;467;8061;171130;12698;4912;633;36;4;37;5
2017;4,4063E+14;Johnsburg Elementary School;403;80;8061;171130;12698;2166;80;22;0;22;0
2017;4,4063E+14;Ringwood School Primary Ctr;309;0;8061;171130;12698;40;0;11;0;11;0
2017;4,4063E+14;McHenry Middle School;771;723;7466;215170;12669;10470;1670;54;5;58;9
2017;4,4063E+14;Parkland School;830;813;7466;215170;12669;11721;1930;51;4;53;6
2017;4,4063E+14;Chauncey H Duker School;521;496;7466;215170;12669;4559;1010;26;2;27;3
2017;4,4063E+14;Edgebrook Elem School;444;404;7466;215170;12669;3069;790;29;6;30;7
2017;4,4063E+14;Hilltop Elem School;507;486;7466;215170;12669;3715;978;23;2;26;3
2017;4,4063E+14;Landmark Elem School;249;248;7466;215170;12669;2008;498;14;2;17;3
2017;4,4063E+14;Valley View Elem School;638;613;7466;215170;12669;5010;1239;33;2;34;3
2017;4,4063E+14;Riverwood Elementary School;704;673;7466;215170;12669;5724;1352;41;10;45;14
2017;4,4063E+14;Riley Comm Cons School;305;257;7061;330307;10266;8760;1382;22;2;24;4
2017;4,4063E+14;Alden-Hebron High School;113;63;6008;181174;11265;1435;141;14;2;14;2
2017;4,4063E+14;Alden-Hebron Middle School;92;31;6008;181174;11265;513;35;9;1;9;1
2017;4,4063E+14;Alden Hebron Elem School;189;184;6008;181174;11265;1656;368;16;1;16;1
2017;4,4063E+14;Cary Jr High School;912;678;5494;242344;10393;8734;1068;46;4;46;4
2017;4,4063E+14;Briargate Elem School;388;388;5494;242344;10393;3294;776;21;2;21;2
2017;4,4063E+14;Three Oaks School;590;590;5494;242344;10393;5087;1354;34;5;34;5
2017;4,4063E+14;Deer Path Elem School;583;460;5494;242344;10393;4354;923;36;2;36;2
2017;4,4063E+14;Harrison Elem School;363;209;6394;193872;12644;1875;387;26;2;26;2
2017;4,4063E+14;Prairie Grove Junior High School;255;247;8132;298117;14097;5560;664;28;3;29;4
2017;4,4063E+14;Prairie Grove Elem School;430;357;8132;298117;14097;3535;767;29;3;31;5
2017;4,4063E+14;Lundahl Middle School;790;689;6495;223989;10570;10898;1183;53;5;55;7
2017;4,4063E+14;Hannah Beardsley Middle School;1039;880;6495;223989;10570;14163;1463;61;5;63;7
2017;4,4063E+14;Richard F Bernotas Middle Sch;910;825;6495;223989;10570;12507;1343;63;5;65;7
2017;4,4063E+14;Canterbury Elem School;480;405;6495;223989;10570;2110;814;26;2;26;2
2017;4,4063E+14;Husmann Elem School;534;473;6495;223989;10570;2431;948;27;2;29;4
2017;4,4063E+14;Coventry Elem School;595;496;6495;223989;10570;2600;1000;33;4;34;5
2017;4,4063E+14;North Elem School;679;565;6495;223989;10570;2960;1130;37;5;38;6
2017;4,4063E+14;South Elem School;425;348;6495;223989;10570;1822;698;26;2;29;5
2017;4,4063E+14;West Elem School;557;461;6495;223989;10570;2406;924;29;2;29;2
2017;4,4063E+14;Indian Prairie Elem School;527;455;6495;223989;10570;2347;910;28;2;29;3
2017;4,4063E+14;Woods Creek Elementary School;603;516;6495;223989;10570;2662;1034;33;3;33;3
2017;4,4063E+14;Glacier Ridge Elementary School;448;387;6495;223989;10570;1996;774;28;2;28;2
2017;4,40631E+14;Harvard High School;718;260;6161;91741;11101;10207;504;68;5;70;7
2017;4,40631E+14;Harvard Jr High School;627;470;6161;91741;11101;5627;990;46;5;47;6
2017;4,40631E+14;Jefferson Elem School;415;409;6161;91741;11101;4046;750;26;2;26;2
2017;4,40631E+14;Crosby Elem Sch;835;835;6161;91741;11101;5267;846;41;2;41;2
2017;4,40632E+14;Marengo High School;733;175;8781;484299;17897;8708;393;59;3;60;4
2017;4,40632E+14;Crystal Lake Central High School;1572;641;9534;430670;15530;20170;1186;113;9;118;13
2017;4,40632E+14;Cary-Grove Community High School;1799;834;9534;430670;15530;22895;1655;136;9;145;17
2017;4,40632E+14;Crystal Lake South High School;1549;509;9534;430670;15530;19261;946;115;5;120;9
2017;4,40632E+14;Prairie Ridge High School;2302;579;9534;430670;15530;19279;1197;146;6;148;7
2017;4,40632E+14;McHenry High School-West Campus;1505;448;7409;435767;11789;17847;748;107;6;107;6
2017;4,40632E+14;McHenry  East High School;856;209;7409;435767;11789;9791;374;94;4;96;4
2017;4,40632E+14;Richmond-Burton High School;749;214;7743;440241;15184;9421;397;55;2;56;2
2017;4,40632E+14;Huntley High School;3032;877;5109;122369;9427;38917;1601;164;8;170;13
2017;4,40632E+14;Heineman Middle School;880;797;5109;122369;9427;10797;1514;53;6;58;10
2017;4,40632E+14;Marlowe Middle School;1477;1390;5109;122369;9427;17434;3335;86;8;91;11
2017;4,40632E+14;Chesak Elementary School;810;4;5109;122369;9427;32;8;10;4;12;6
2017;4,40632E+14;Leggee Elementary School;1004;12;5109;122369;9427;190;24;40;7;43;10
2017;4,40632E+14;Martin Elementary School;1023;3;5109;122369;9427;36;6;9;3;11;5
2017;4,40632E+14;Mackeben Elementary School;585;10;5109;122369;9427;80;18;14;5;15;6
2017;4,40632E+14;Conley Elementary School;709;7;5109;122369;9427;51;14;19;4;19;4
2017;4,40632E+14;Marengo Comm Middle School;319;286;4785;211555;9322;2826;540;23;1;23;1
2017;4,40632E+14;Locust Elem School;430;141;4785;211555;9322;2238;144;28;1;31;4
2017;4,40632E+14;Ulysses S Grant Intermediate Sch;233;232;4785;211555;9322;1489;235;20;1;20;1
2017;4,40632E+14;Woodstock High School;1060;562;6604;122937;12400;14718;1284;80;9;83;12
2017;4,40632E+14;Woodstock North High School;974;488;6604;122937;12400;13496;1106;72;7;74;9
2017;4,40632E+14;Northwood Middle School;695;684;6604;122937;12400;10664;2672;44;6;44;6
2017;4,40632E+14;Creekside Middle School;781;768;6604;122937;12400;8999;1873;42;4;43;5
2017;4,40632E+14;Dean Street Elem School;313;313;6604;122937;12400;2004;555;16;2;16;2
2017;4,40632E+14;Greenwood Elem School;320;319;6604;122937;12400;2425;634;21;2;21;2
2017;4,40632E+14;Westwood Elem School;342;342;6604;122937;12400;2551;663;23;4;23;4
2017;4,40632E+14;Olson Elementary School;467;462;6604;122937;12400;3518;938;25;2;25;2
2017;4,40632E+14;Mary Endres Elementary School;522;416;6604;122937;12400;2896;729;21;2;23;4
2017;4,40632E+14;Verda Dierzen Early Learning Ctr;386;386;6604;122937;12400;2555;393;19;17;19;17
2017;4,40632E+14;Prairiewood Elem Sch;468;467;6604;122937;12400;3507;940;25;2;27;4
2017;4,5067E+14;Valmeyer High School;134;79;5296;121785;9187;1757;192;17;2;17;2
2017;4,5067E+14;Valmeyer Jr High;113;79;5296;121785;9187;849;102;14;2;14;2
2017;4,5067E+14;Valmeyer Elementary School;200;198;5296;121785;9187;1599;360;17;6;17;6
2017;4,5067E+14;Columbia High School;672;294;4549;161170;8117;8903;567;40;3;43;6
2017;4,5067E+14;Columbia Middle School;600;488;4549;161170;8117;8717;1493;35;6;38;9
2017;4,5067E+14;Parkview Elementary School;414;413;4549;161170;8117;3311;825;23;3;26;6
2017;4,5067E+14;Eagleview Elementary School;283;272;4549;161170;8117;1784;272;15;7;16;8
2017;4,5067E+14;Waterloo High School;900;293;4714;156605;9568;11158;650;53;3;55;5
2017;4,5067E+14;Waterloo Junior High School;607;300;4714;156605;9568;4221;359;35;2;40;4
2017;4,5067E+14;W J Zahnow Elem School;370;360;4714;156605;9568;1442;360;21;1;22;2
2017;4,5067E+14;Rogers Elem School;425;401;4714;156605;9568;1604;401;25;2;27;4
2017;4,5067E+14;Gardner Elementary School;406;402;4714;156605;9568;2935;541;22;1;23;2
2017;4,5079E+14;Coulterville High School;73;0;6023;71897;9508;947;0;13;0;13;0
2017;4,5079E+14;Coulterville Junior High School;42;0;6023;71897;9508;375;0;8;0;8;0
2017;4,5079E+14;Coulterville Elementary School;104;99;6023;71897;9508;879;181;8;6;8;6
2017;4,50791E+14;Red Bud High School;382;130;5395;228084;10184;4657;346;28;2;29;3
2017;4,50791E+14;Red Bud Elem School;604;594;5395;228084;10184;6324;1368;39;3;39;3
2017;4,50791E+14;Prairie Du Rocher Elem School;153;0;6150;63628;8852;710;0;6;0;6;0
2017;4,50791E+14;Steeleville High School;164;52;5320;99088;8584;2030;109;13;1;14;2
2017;4,50791E+14;Steeleville Elem School;306;0;5320;99088;8584;1499;0;16;0;16;0
2017;4,50791E+14;Chester High School;324;140;5754;90423;8990;4158;368;23;1;24;2
2017;4,50791E+14;Chester Elem School;639;92;5754;90423;8990;2447;92;32;1;33;2
2017;4,50791E+14;Sparta High School;351;157;5243;81788;9465;4512;272;32;2;33;3
2017;4,50791E+14;Sparta Lincoln School;732;687;5243;81788;9465;5576;1397;43;3;45;5
2017;4,50791E+14;Evansville Attendance Center;155;155;5243;81788;9465;1010;192;12;1;14;3
2017;4,70522E+14;Dixon High School;838;403;5905;133228;9510;9207;681;46;3;48;5
2017;4,70522E+14;Reagan Middle School;638;621;5905;133228;9510;12440;2036;34;4;36;6
2017;4,70522E+14;Madison School;471;459;5905;133228;9510;2614;464;22;1;23;2
2017;4,70522E+14;Jefferson Elem School;428;416;5905;133228;9510;2539;427;21;1;23;3
2017;4,70522E+14;Washington Elem School;436;426;5905;133228;9510;2443;430;22;1;23;1
2017;4,70522E+14;Steward Elementary School;65;65;5433;409375;13107;1091;284;10;2;12;3
2017;4,70523E+14;Paw Paw Jr/Sr High School;97;76;7036;205892;16432;1302;195;13;2;13;2
2017;4,70523E+14;Paw Paw Elem School;111;106;7036;205892;16432;1808;388;16;4;16;4
2017;4,70523E+14;Amboy High School;228;106;6431;199944;11676;2684;184;21;2;21;2
2017;4,70523E+14;Amboy Jr High School;225;215;6431;199944;11676;5099;425;19;3;19;3
2017;4,70523E+14;Amboy Central Elem School;274;267;6431;199944;11676;2007;301;16;1;17;2
2017;4,70523E+14;Ashton-Franklin Center HS;233;176;6521;180764;11491;3323;562;22;3;24;5
2017;4,70523E+14;Ashton-Franklin Center Elem Sch;279;270;6521;180764;11491;2322;639;19;5;21;7
2017;4,70711E+14;Kings Elementary School;77;77;7225;259114;13606;646;216;12;2;12;2
2017;4,70712E+14;Creston Elem School;96;95;7692;290812;12712;665;190;10;10;10;10
2017;4,70712E+14;Rochelle Twp High School;991;443;6130;418476;12057;10950;785;59;7;63;11
2017;4,70712E+14;Oregon High School;464;163;6041;140565;11831;5590;389;26;4;30;8
2017;4,70712E+14;David L Rahn Jr High School;210;190;6041;140565;11831;2701;372;16;3;16;3
2017;4,70712E+14;Oregon Elem Sch;779;743;6041;140565;11831;9603;2904;21;4;22;5
2017;4,70712E+14;Forreston Jr/Sr High Sch;460;350;5282;124246;9292;5130;552;20;3;24;7
2017;4,70712E+14;German Valley Grade School;124;55;5282;124246;9292;1038;110;7;1;7;1
2017;4,70712E+14;Forreston Grade School;270;265;5282;124246;9292;4608;1013;16;2;17;3
2017;4,70712E+14;Polo Comm High School;188;88;6136;133477;10361;2879;184;20;2;20;2
2017;4,70712E+14;Aplington Middle School;131;75;6136;133477;10361;945;95;11;1;11;1
2017;4,70712E+14;Centennial Elem School;244;244;6136;133477;10361;1872;364;17;3;18;4
2017;4,70712E+14;Stillman Valley High School;591;351;4877;94749;8728;8303;797;37;4;37;4
2017;4,70712E+14;Meridian Jr High School;441;438;4877;94749;8728;6525;908;27;3;27;3
2017;4,70712E+14;Highland Elem School;295;290;4877;94749;8728;956;290;17;3;17;3
2017;4,70712E+14;Monroe Center Grade School;363;359;4877;94749;8728;2620;359;21;1;21;1
2017;4,70712E+14;Byron High School 9-12;485;288;9462;474350;17529;7632;641;41;3;42;4
2017;4,70712E+14;Byron Middle School;340;337;9462;474350;17529;5700;976;30;3;32;3
2017;4,70712E+14;Mary Morgan Elem Sch;658;630;9462;474350;17529;4844;1259;39;4;42;7
2017;4,70712E+14;Rochelle Middle School;527;0;5902;173317;9126;56;0;;;;
2017;4,70712E+14;Central Elem School;272;0;5902;173317;9126;;;;;;
2017;4,70712E+14;Lincoln Elem School;296;0;5902;173317;9126;48;0;;;;
2017;4,70712E+14;May Elem School;241;0;5902;173317;9126;;;;;;
2017;4,70712E+14;Tilton Elem School;242;0;5902;173317;9126;;;;;;
2017;4,70713E+14;Eswood C C Grade School;90;0;7282;335786;13290;;;;;;
2017;4,7098E+14;Erie High School;197;97;10744;425867;18096;2692;180;26;3;28;5
2017;4,7098E+14;Erie Middle School;190;190;10744;425867;18096;1960;449;23;4;24;5
2017;4,7098E+14;Erie Elem School;228;226;10744;425867;18096;1743;467;20;4;20;4
2017;4,7098E+14;Fulton High School;299;108;5162;114102;8635;4521;246;27;3;29;5
2017;4,7098E+14;River Bend Middle School;216;215;5162;114102;8635;1810;294;16;2;18;4
2017;4,7098E+14;Fulton Elem School;422;422;5162;114102;8635;4140;884;26;3;27;4
2017;4,7098E+14;Prophetstown High School;255;113;5561;106771;9317;3262;223;24;3;26;5
2017;4,7098E+14;PLT Middle School;173;164;5561;106771;9317;2952;466;14;3;16;5
2017;4,7098E+14;Tampico Elem School;203;181;5561;106771;9317;3122;410;13;1;13;1
2017;4,7098E+14;Prophetstown Elem School;161;158;5561;106771;9317;2785;304;12;1;13;2
2017;4,7098E+14;Sterling High School;1053;488;6068;97111;9191;12696;893;57;5;61;9
2017;4,7098E+14;Challand Middle School;780;333;6068;97111;9191;10469;714;42;5;45;8
2017;4,7098E+14;Franklin Elem School;328;313;6068;97111;9191;2631;635;21;3;22;4
2017;4,7098E+14;Jefferson Elem School;394;384;6068;97111;9191;3224;792;21;2;23;4
2017;4,7098E+14;Lincoln Elem School;352;343;6068;97111;9191;2497;733;21;4;24;7
2017;4,7098E+14;Washington Elem School;437;414;6068;97111;9191;3572;883;26;4;27;5
2017;4,7098E+14;Morrison High School;299;130;4965;103977;8528;3391;283;24;3;25;3
2017;4,7098E+14;Morrison Jr High School;257;148;4965;103977;8528;2627;210;16;2;18;2
2017;4,7098E+14;Northside School;239;77;4965;103977;8528;1125;430;11;2;12;3
2017;4,7098E+14;Southside School;256;245;4965;103977;8528;3524;957;14;2;15;3
2017;4,7098E+14;Rock Falls Middle School;339;0;5306;64416;8623;4472;0;17;0;17;0
2017;4,7098E+14;Dillon Elementary School;307;307;5306;64416;8623;7413;1154;18;1;18;1
2017;4,7098E+14;Merrill Elem School;336;335;5306;64416;8623;2802;376;21;2;21;2
2017;4,7098E+14;East Coloma - Nelson Elem Sch;292;180;5874;163383;9320;1873;216;21;7;22;8
2017;4,70981E+14;Montmorency CCSD #145;279;201;5582;142097;9017;2255;309;24;13;25;14
2017;4,70983E+14;Rock Falls Township High School;678;239;7955;262894;14262;8091;408;41;4;42;4
2017;4,80721E+14;Pleasant Valley Middle School;200;186;4499;103447;8823;1577;189;15;1;16;1
2017;4,80721E+14;Pleasant Valley Elem School;334;329;4499;103447;8823;2038;334;21;1;21;1
2017;4,80721E+14;Norwood Elem School;195;133;4229;119202;7396;1086;196;12;1;12;1
2017;4,80721E+14;Norwood Primary School;227;209;4229;119202;7396;670;209;15;1;15;1
2017;4,80721E+14;Bartonville Elem School;276;2;3803;121784;7130;702;2;8;0;8;0
2017;4,80721E+14;Oak Grove West School;150;115;4515;139301;7540;1271;280;13;3;15;5
2017;4,80721E+14;Oak Grove School;155;153;4515;139301;7540;846;293;12;2;13;3
2017;4,80721E+14;Pleasant Hill Elem School;250;27;4845;69801;8564;1228;54;13;2;14;3
2017;4,80721E+14;Monroe Elem School;292;0;4283;171217;7455;;;;;;
2017;4,80722E+14;Manual Academy;1058;577;7154;109933;13458;12336;1098;72;9;72;9
2017;4,80722E+14;Peoria High School;1677;845;7154;109933;13458;23153;1983;98;10;101;13
2017;4,80722E+14;Richwoods High School;1371;718;7154;109933;13458;18166;1621;89;7;92;9
2017;48072150025027C;Quest Charter School Academy;606;431;7154;109933;13458;7439;795;40;3;43;4
2017;4,80722E+14;Rolling Acres Middle School;381;345;7154;109933;13458;3590;678;28;4;29;5
2017;4,80722E+14;Sterling Middle School;487;1;7154;109933;13458;695;1;26;1;27;2
2017;4,80722E+14;Von Steuben Middle School;313;308;7154;109933;13458;3869;1085;28;5;31;8
2017;4,80722E+14;Calvin Coolidge Middle School;482;454;7154;109933;13458;4303;927;33;6;37;9
2017;4,80722E+14;Charles A Lindbergh Middle School;256;242;7154;109933;13458;2333;460;24;2;26;3
2017;4,80722E+14;Mark W Bills Middle School;238;235;7154;109933;13458;5224;1428;22;3;24;5
2017;4,80722E+14;Washington Gifted School;312;312;7154;109933;13458;2459;360;16;5;18;7
2017;4,80722E+14;Whittier Primary School;378;367;7154;109933;13458;2926;788;25;4;26;5
2017;4,80722E+14;Dr Maude A Sanders Primary School;460;437;7154;109933;13458;3262;878;31;1;31;1
2017;4,80722E+14;Roosevelt Magnet School;732;713;7154;109933;13458;5988;1974;60;11;65;16
2017;4,80722E+14;Franklin Primary School;518;487;7154;109933;13458;3423;966;30;2;30;2
2017;4,80722E+14;Glen Oak Comm Learning Cntr;946;810;7154;109933;13458;7556;1788;65;7;65;7
2017;4,80722E+14;Harrison Comm Learning Cntr;658;641;7154;109933;13458;5790;1396;51;6;54;9
2017;4,80722E+14;Hines Primary School;551;534;7154;109933;13458;3828;1094;34;7;37;10
2017;4,80722E+14;Lincoln School;1017;991;7154;109933;13458;12607;4273;59;7;61;8
2017;4,80722E+14;Thomas Jefferson Primary School;512;448;7154;109933;13458;3983;929;34;2;34;2
2017;4,80722E+14;Kellar Primary School;429;413;7154;109933;13458;3324;849;27;2;28;3
2017;4,80722E+14;Northmoor Primary School;407;390;7154;109933;13458;3184;809;25;5;26;6
2017;4,80722E+14;Charter Oak Primary School;400;385;7154;109933;13458;3178;792;26;2;26;2
2017;4,80723E+14;Farmington Central High Sch;433;189;4266;110329;8974;5687;372;33;4;37;8
2017;4,80723E+14;Farmington Central Jr High Sch;330;207;4266;110329;8974;3748;337;31;4;35;8
2017;4,80723E+14;Farmington Central Elem Sch;587;585;4266;110329;8974;2995;622;41;5;43;7
2017;4,80723E+14;Brimfield High School;228;170;5169;152245;9092;4110;474;20;3;21;4
2017;4,80723E+14;Brimfield Grade School;468;436;5169;152245;9092;5923;1020;28;3;30;5
2017;4,80723E+14;Limestone Community High School;1085;372;6242;302323;10556;13708;951;80;5;86;10
2017;4,80723E+14;Limestone Walters Elem School;198;198;4466;256233;8334;1518;275;12;2;12;2
2017;4,80723E+14;Il Valley Central High School;655;279;4919;130254;8262;10008;600;52;4;55;7
2017;4,80723E+14;Mossville Jr High;214;0;4919;130254;8262;979;0;11;0;12;0
2017;4,80723E+14;Chillicothe Jr High;272;146;4919;130254;8262;3525;375;15;1;16;2
2017;4,80723E+14;South Elementary School;370;0;4919;130254;8262;910;0;8;0;8;0
2017;4,80723E+14;Mossville Elementary School;352;0;4919;130254;8262;1740;0;14;0;14;0
2017;4,80723E+14;Chillicothe Elementary Center;186;166;4919;130254;8262;1602;382;12;1;13;2
2017;4,80723E+14;Elmwood High School;215;128;5653;117784;8566;3258;328;24;3;28;7
2017;4,80723E+14;Elmwood Junior High School;107;101;5653;117784;8566;1362;171;18;3;22;7
2017;4,80723E+14;Elmwood Elem School;350;343;5653;117784;8566;2993;571;21;9;24;12
2017;4,80723E+14;Dunlap High School;1284;471;4755;199671;8417;17884;1017;70;7;73;10
2017;4,80723E+14;Dunlap Middle School;645;495;4755;199671;8417;6017;693;44;5;46;7
2017;4,80723E+14;Dunlap Valley Middle School;426;321;4755;199671;8417;4258;457;29;5;33;9
2017;4,80723E+14;Dunlap Grade School;261;259;4755;199671;8417;2590;565;20;4;24;8
2017;4,80723E+14;Wilder-Waite Grade School;408;405;4755;199671;8417;4118;882;;;;
2017;4,80723E+14;Banner Elementary School;399;374;4755;199671;8417;7271;1534;26;5;30;9
2017;4,80723E+14;Ridgeview Elementary School;497;479;4755;199671;8417;4895;1038;29;5;35;11
2017;4,80723E+14;Hickory Grove Elementary School;724;714;4755;199671;8417;7161;1543;40;7;42;9
2017;4,80723E+14;Peoria Heights High School;221;99;5911;165520;11369;3869;329;18;2;20;4
2017;4,80723E+14;Peoria Heights Grade School;561;229;5911;165520;11369;3140;232;26;1;26;1
2017;4,80723E+14;Princeville High School;415;222;6015;124741;9937;5086;485;33;3;34;4
2017;4,80723E+14;Princeville Elem School;314;159;6015;124741;9937;3580;703;12;2;12;2
2017;4,80723E+14;Illini Bluffs High School;263;100;4669;136100;8770;3985;257;25;3;27;5
2017;4,80723E+14;Illini Bluffs Elementary School;428;282;4669;136100;8770;1978;326;25;2;26;3
2017;4,80723E+14;Illini Bluffs Middle School;215;114;4669;136100;8770;1398;157;12;1;13;2
2017;4,80723E+14;Hollis Consolidated Grade Sch;165;165;5093;138888;8803;1625;297;12;6;14;8
2017;4,9081E+14;Hampton Elem School;220;199;4671;155355;8627;1717;385;15;2;16;3
2017;4,9081E+14;United Twp High School;1735;575;5843;334292;10606;26762;1043;87;3;87;3
2017;4,9081E+14;Northeast Jr High School;212;196;5703;118146;9340;4843;366;15;3;19;5
2017;4,9081E+14;George O Barr School;426;426;5703;118146;9340;11170;3221;21;2;22;3
2017;4,9081E+14;Eagle Ridge School;307;236;6164;92656;10181;1954;462;20;2;21;3
2017;4,9081E+14;Glenview Middle School;1246;417;5890;130676;10982;9381;449;76;2;80;3
2017;4,9081E+14;Bowlesburg Elem School;402;327;5890;130676;10982;2707;329;18;1;18;1
2017;4,9081E+14;Hillcrest Elem School;389;295;5890;130676;10982;2567;315;19;1;19;1
2017;4,9081E+14;Ridgewood Elem School;450;359;5890;130676;10982;2996;362;25;2;28;4
2017;4,9081E+14;Wells Elem School;353;259;5890;130676;10982;2446;522;17;12;19;14
2017;4,9081E+14;Moline Sr High School;2141;934;6647;123196;10286;28156;1850;109;6;114;11
2017;4,9081E+14;John Deere Middle School;793;767;6647;123196;10286;12907;1716;47;4;53;9
2017;4,9081E+14;Woodrow Wilson Middle School;899;868;6647;123196;10286;15530;1757;49;4;52;7
2017;4,9081E+14;Butterworth Elem School;316;316;6647;123196;10286;2511;664;19;4;20;5
2017;4,9081E+14;Benjamin Franklin Elem School;298;294;6647;123196;10286;2269;609;18;4;22;8
2017;4,9081E+14;Hamilton Elem School;631;620;6647;123196;10286;4828;1313;29;3;31;5
2017;4,9081E+14;Lincoln-Irving Elem School;467;460;6647;123196;10286;3515;953;22;3;23;4
2017;4,9081E+14;Logan Elem School;361;361;6647;123196;10286;2833;750;17;2;19;4
